anio,semana,comuna,casos_dengue,temperatura_promedio,precipitacion_acumulada,temperatura_lag2,precipitacion_lag2,temperatura_lag4,precipitacion_lag4,casos_dengue_semana_siguiente
2019,27,Aranjuez,1,20.96992621899059,38.1,22.412554112554112,0.1,20.99731784279977,37.8,3.0
2019,29,Aranjuez,3,21.879348445965213,10.1,20.96992621899059,38.1,22.412554112554112,0.1,2.0
2019,30,Aranjuez,2,20.987724550898204,21.4,20.98482142857143,29.8,21.656854148845166,3.2,1.0
2019,31,Aranjuez,1,21.598642857142856,8.8,21.879348445965213,10.1,20.96992621899059,38.1,2.0
2019,32,Aranjuez,2,22.56467770034843,0.0,20.987724550898204,21.4,20.98482142857143,29.8,1.0
2019,34,Aranjuez,1,22.284559452523524,1.874,22.56467770034843,0.0,20.987724550898204,21.4,3.0
2019,38,Aranjuez,3,19.6575,72.412,22.34106060606061,51.072,22.284559452523524,1.874,1.0
2019,39,Aranjuez,1,20.242107716580605,84.449,22.580755649717513,93.228,22.22268246187364,3.834,2.0
2019,42,Aranjuez,2,19.741271645021644,77.337,19.811947533504423,64.07900000000001,19.6575,72.412,1.0
2019,43,Aranjuez,1,19.449855945521215,123.856,19.94417347123934,33.158,20.242107716580605,84.449,1.0
2019,44,Aranjuez,1,20.33673054587689,99.606,19.741271645021644,77.337,19.811947533504423,64.07900000000001,2.0
2019,46,Aranjuez,2,19.280833333333334,86.971,20.33673054587689,99.606,19.741271645021644,77.337,1.0
2019,48,Aranjuez,1,21.175400983746794,15.971,19.280833333333334,86.971,20.33673054587689,99.606,2.0
2019,49,Aranjuez,2,20.334424603174604,19.691000000000003,19.34214826839827,179.652,20.32371212121212,90.394,1.0
2019,50,Aranjuez,1,19.78839285714286,65.613,21.175400983746794,15.971,19.280833333333334,86.971,1.0
2019,51,Aranjuez,1,21.011607142857144,19.577,20.334424603174604,19.691000000000003,19.34214826839827,179.652,1.0
2020,2,Aranjuez,1,20.4320533888402,0.0,21.583768177929855,44.2,19.78839285714286,65.613,3.0
2020,3,Aranjuez,3,22.372500815394652,0.0,20.126536796536797,30.362,21.011607142857144,19.577,1.0
2020,4,Aranjuez,1,20.1506599378882,74.81,20.4320533888402,0.0,21.583768177929855,44.2,1.0
2020,6,Aranjuez,1,21.638881401617247,3.067,20.1506599378882,74.81,20.4320533888402,0.0,1.0
2020,7,Aranjuez,1,22.251461723930078,11.719000000000001,20.95476907630522,30.737000000000002,22.372500815394652,0.0,2.0
2020,8,Aranjuez,2,22.024197722567287,66.928,21.638881401617247,3.067,20.1506599378882,74.81,1.0
2020,9,Aranjuez,1,21.29524600504626,6.045,22.251461723930078,11.719000000000001,20.95476907630522,30.737000000000002,1.0
2020,10,Aranjuez,1,22.29136904761905,2.717,22.024197722567287,66.928,21.638881401617247,3.067,1.0
2020,11,Aranjuez,1,20.87708333333333,58.356,21.29524600504626,6.045,22.251461723930078,11.719000000000001,1.0
2020,19,Aranjuez,1,24.81878787878788,3.148,21.92035928143713,5.307,23.511805555555554,16.224,1.0
2020,20,Aranjuez,1,23.538607594936707,3.535,23.235928143712574,1.909,21.433532934131737,28.7,1.0
2020,26,Aranjuez,1,22.36050955414013,1.069,21.921818181818185,0.728,21.941666666666663,29.251,2.0
2020,30,Aranjuez,2,21.11377245508982,2.478,21.12606060606061,2.173,22.36050955414013,1.069,1.0
2020,38,Aranjuez,1,21.171794871794877,0.778,21.273652694610774,4.556,21.538414634146346,0.427,2.0
2020,40,Aranjuez,2,20.83405797101449,1.507,21.171794871794877,0.778,21.273652694610774,4.556,1.0
2020,42,Aranjuez,1,21.753846153846155,6.502,20.83405797101449,1.507,21.171794871794877,0.778,1.0
2020,44,Aranjuez,1,21.112676056338028,4.684,21.753846153846155,6.502,20.83405797101449,1.507,1.0
2020,46,Aranjuez,1,20.275694444444444,0.732,21.112676056338028,4.684,21.753846153846155,6.502,1.0
2021,1,Aranjuez,1,20.79824561403509,4.157,21.16216216216216,41.654,21.87702702702703,0.104,1.0
2021,3,Aranjuez,1,22.061486486486487,3.492,20.79824561403509,4.157,21.16216216216216,41.654,1.0
2021,22,Aranjuez,1,21.811904761904763,44.339,22.01077844311377,11.27,18.33333333333333,0.321,1.0
2021,25,Aranjuez,1,20.59583333333333,35.75,20.729936305732483,63.645,21.37559523809524,40.812,1.0
2021,27,Aranjuez,1,22.5874251497006,20.381,20.59583333333333,35.75,20.729936305732483,63.645,2.0
2021,30,Aranjuez,2,22.093333333333334,29.423,22.665269461077845,57.513,22.07857142857143,20.0,1.0
2021,32,Aranjuez,1,21.43956834532374,48.203,22.093333333333334,29.423,22.665269461077845,57.513,1.0
2021,36,Aranjuez,1,20.991071428571427,28.044,21.30328947368421,29.291,21.43956834532374,48.203,1.0
2021,39,Aranjuez,1,21.13869047619048,29.588,22.90974025974026,30.613,21.0,78.581,1.0
2021,42,Aranjuez,1,21.2375,39.122,22.26095890410959,26.694,21.57202797202797,41.942,1.0
2021,44,Aranjuez,1,21.271856287425152,6.029,21.2375,39.122,22.26095890410959,26.694,1.0
2021,46,Aranjuez,1,21.20969696969697,32.828,21.271856287425152,6.029,21.2375,39.122,1.0
2021,47,Aranjuez,1,20.374305555555555,52.711,20.645454545454545,71.947,20.47142857142857,70.393,1.0
2021,52,Aranjuez,1,21.106586826347307,16.294999999999998,21.12619047619048,16.234,21.5,38.38,
2017,1,Belen,4,20.30386904761905,11.716000000000001,,,,,10.0
2017,2,Belen,10,19.29287918871252,1.0390000000000001,,,,,11.0
2017,3,Belen,11,19.181688311688312,30.721,20.30386904761905,11.716000000000001,,,6.0
2017,4,Belen,6,20.63125,,19.29287918871252,1.0390000000000001,,,12.0
2017,5,Belen,12,21.180059523809526,1.5950000000000002,19.181688311688312,30.721,20.30386904761905,11.716000000000001,10.0
2017,6,Belen,10,21.408035714285717,1.8929999999999998,20.63125,,19.29287918871252,1.0390000000000001,6.0
2017,7,Belen,6,20.375515041345878,10.851,21.180059523809526,1.5950000000000002,19.181688311688312,30.721,3.0
2017,8,Belen,3,19.97134776095869,120.549,21.408035714285717,1.8929999999999998,20.63125,,6.0
2017,9,Belen,6,20.148988095238096,38.852000000000004,20.375515041345878,10.851,21.180059523809526,1.5950000000000002,1.0
2017,10,Belen,1,19.051488095238096,106.376,19.97134776095869,120.549,21.408035714285717,1.8929999999999998,3.0
2017,11,Belen,3,19.25224358974359,94.74199999999999,20.148988095238096,38.852000000000004,20.375515041345878,10.851,3.0
2017,12,Belen,3,19.27172619047619,105.09800000000001,19.051488095238096,106.376,19.97134776095869,120.549,4.0
2017,13,Belen,4,20.10198578746122,172.739,19.25224358974359,94.74199999999999,20.148988095238096,38.852000000000004,6.0
2017,14,Belen,6,21.110778443113773,44.946,19.27172619047619,105.09800000000001,19.051488095238096,106.376,6.0
2017,15,Belen,6,20.376488095238095,28.35,20.10198578746122,172.739,19.25224358974359,94.74199999999999,4.0
2017,16,Belen,4,20.133928571428577,33.571,21.110778443113773,44.946,19.27172619047619,105.09800000000001,6.0
2017,17,Belen,6,20.7125,120.792,20.376488095238095,28.35,20.10198578746122,172.739,4.0
2017,18,Belen,4,19.254166666666666,115.362,20.133928571428577,33.571,21.110778443113773,44.946,4.0
2017,19,Belen,4,19.364150270886796,98.997,20.7125,120.792,20.376488095238095,28.35,6.0
2017,20,Belen,6,20.583057100085547,147.251,19.254166666666666,115.362,20.133928571428577,33.571,5.0
